,UID,State,Date Collected,Result,Waterbody,SITESAMP,Region,Province,Parameter
7544,16626,MI,6/20/2010,0.216,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7545,16626,MI,6/20/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7546,16626,MI,6/20/2010,0.3675,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7547,16627,MI,6/19/2010,0.56,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7548,16627,MI,6/19/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7549,16627,MI,6/19/2010,0.264,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7550,16627,MI,6/19/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7551,16627,MI,6/19/2010,0.267,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7552,16627,MI,6/19/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7553,16627,MI,6/19/2010,0.36625,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7554,16644,NC,6/14/2010,32.67,Corrituck Sound,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7555,16644,NC,6/14/2010,0.995,Corrituck Sound,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7556,16644,NC,6/14/2010,0.005,Corrituck Sound,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7557,16644,NC,6/14/2010,0.005,Corrituck Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7558,16644,NC,6/14/2010,0.0,Corrituck Sound,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7559,16644,NC,6/14/2010,0.0550625,Corrituck Sound,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7560,16644,NC,6/14/2010,0.006,Corrituck Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7561,16645,NC,6/15/2010,7.68,Batchelor Bay,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7562,16645,NC,6/15/2010,0.017,Batchelor Bay,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7563,16645,NC,6/15/2010,0.042959,Batchelor Bay,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7564,16645,NC,6/15/2010,0.39,Batchelor Bay,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7565,16645,NC,6/15/2010,0.009,Batchelor Bay,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7566,16645,NC,6/15/2010,0.005,Batchelor Bay,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7567,16645,NC,6/15/2010,0.014,Batchelor Bay,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7568,16646,NC,6/8/2010,16.78,Pamlico River,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7569,16646,NC,6/8/2010,0.64875,Pamlico River,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7570,16646,NC,6/8/2010,0.003,Pamlico River,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7571,16646,NC,6/8/2010,0.012,Pamlico River,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7572,16646,NC,6/8/2010,0.04773625,Pamlico River,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7573,16646,NC,6/8/2010,0.015,Pamlico River,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7574,16646,NC,6/8/2010,0.014,Pamlico River,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7575,16647,NC,6/7/2010,13.8,Pamlico River,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7576,16647,NC,6/7/2010,0.63875,Pamlico River,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7577,16647,NC,6/7/2010,0.011,Pamlico River,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7578,16647,NC,6/7/2010,0.04081625,Pamlico River,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7579,16647,NC,6/7/2010,0.014,Pamlico River,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7580,16647,NC,6/7/2010,0.003,Pamlico River,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7581,16647,NC,6/7/2010,0.014,Pamlico River,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7582,16648,NC,6/15/2010,11.14,Albermarle Sound,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7583,16648,NC,6/15/2010,0.003,Albermarle Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7584,16648,NC,6/15/2010,0.42875,Albermarle Sound,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7585,16648,NC,6/15/2010,0.003,Albermarle Sound,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7586,16648,NC,6/15/2010,0.0,Albermarle Sound,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7587,16648,NC,6/15/2010,0.03963625,Albermarle Sound,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7588,16648,NC,6/15/2010,0.013,Albermarle Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7589,16649,NC,6/2/2010,8.96,Rose Bay,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7590,16649,NC,6/2/2010,0.007,Rose Bay,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7591,16649,NC,6/2/2010,0.004,Rose Bay,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7592,16649,NC,6/2/2010,0.54125,Rose Bay,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7593,16649,NC,6/2/2010,0.04322125,Rose Bay,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7594,16649,NC,6/2/2010,0.015,Rose Bay,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7595,16649,NC,6/2/2010,0.011,Rose Bay,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7596,16650,FL,6/9/2010,7.15,Sarasota Bay,Y,Gulf,West Indian Province,Chlorophyll A (ug/L)
7597,16650,FL,6/9/2010,0.43,Sarasota Bay,Y,Gulf,West Indian Province,Total Nitrogen (mg N/L)
7598,16650,FL,6/9/2010,0.03129125,Sarasota Bay,Y,Gulf,West Indian Province,Total Phosphorus (mg P/L)
7599,16650,FL,6/9/2010,0.039,Sarasota Bay,Y,Gulf,West Indian Province,Nitrate/Nitrite (mg N/L)
7600,16650,FL,6/9/2010,0.002,Sarasota Bay,Y,Gulf,West Indian Province,Ammonia (mg N/L)
7601,16650,FL,6/9/2010,0.041,Sarasota Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Nitrogen (mg N/L)
7602,16650,FL,6/9/2010,0.004,Sarasota Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Phosphate (mg P/L)
7603,16651,FL,6/8/2010,9.38,St. Joseph Sound,Y,Gulf,West Indian Province,Chlorophyll A (ug/L)
7604,16651,FL,6/8/2010,0.4775,St. Joseph Sound,Y,Gulf,West Indian Province,Total Nitrogen (mg N/L)
7605,16651,FL,6/8/2010,0.02232375,St. Joseph Sound,Y,Gulf,West Indian Province,Total Phosphorus (mg P/L)
7606,16651,FL,6/8/2010,0.008,St. Joseph Sound,Y,Gulf,West Indian Province,Dissolved Inorganic Phosphate (mg P/L)
7607,16651,FL,6/8/2010,0.041,St. Joseph Sound,Y,Gulf,West Indian Province,Dissolved Inorganic Nitrogen (mg N/L)
7608,16651,FL,6/8/2010,0.038,St. Joseph Sound,Y,Gulf,West Indian Province,Nitrate/Nitrite (mg N/L)
7609,16651,FL,6/8/2010,0.003,St. Joseph Sound,Y,Gulf,West Indian Province,Ammonia (mg N/L)
7610,16652,FL,6/10/2010,2.77,Tampa Bay,Y,Gulf,West Indian Province,Chlorophyll A (ug/L)
7611,16652,FL,6/10/2010,0.001,Tampa Bay,Y,Gulf,West Indian Province,Ammonia (mg N/L)
7612,16652,FL,6/10/2010,0.034,Tampa Bay,Y,Gulf,West Indian Province,Nitrate/Nitrite (mg N/L)
7613,16652,FL,6/10/2010,0.28,Tampa Bay,Y,Gulf,West Indian Province,Total Nitrogen (mg N/L)
7614,16652,FL,6/10/2010,0.035,Tampa Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Nitrogen (mg N/L)
7615,16652,FL,6/10/2010,0.046,Tampa Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Phosphate (mg P/L)
7616,16652,FL,6/10/2010,0.051395,Tampa Bay,Y,Gulf,West Indian Province,Total Phosphorus (mg P/L)
7617,16653,FL,6/9/2010,8.15,Manatee River,Y,Gulf,West Indian Province,Chlorophyll A (ug/L)
7618,16653,FL,6/9/2010,0.13118375,Manatee River,Y,Gulf,West Indian Province,Total Phosphorus (mg P/L)
7619,16653,FL,6/9/2010,0.096,Manatee River,Y,Gulf,West Indian Province,Dissolved Inorganic Phosphate (mg P/L)
7620,16653,FL,6/9/2010,0.4475,Manatee River,Y,Gulf,West Indian Province,Total Nitrogen (mg N/L)
7621,16653,FL,6/9/2010,0.033,Manatee River,Y,Gulf,West Indian Province,Nitrate/Nitrite (mg N/L)
7622,16653,FL,6/9/2010,0.036,Manatee River,Y,Gulf,West Indian Province,Dissolved Inorganic Nitrogen (mg N/L)
7623,16653,FL,6/9/2010,0.003,Manatee River,Y,Gulf,West Indian Province,Ammonia (mg N/L)
7624,16654,FL,6/10/2010,1.45,Tampa Bay,Y,Gulf,West Indian Province,Chlorophyll A (ug/L)
7625,16654,FL,6/10/2010,0.0295125,Tampa Bay,Y,Gulf,West Indian Province,Total Phosphorus (mg P/L)
7626,16654,FL,6/10/2010,0.001,Tampa Bay,Y,Gulf,West Indian Province,Ammonia (mg N/L)
7627,16654,FL,6/10/2010,0.023,Tampa Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Phosphate (mg P/L)
7628,16654,FL,6/10/2010,0.039,Tampa Bay,Y,Gulf,West Indian Province,Nitrate/Nitrite (mg N/L)
7629,16654,FL,6/10/2010,0.21875,Tampa Bay,Y,Gulf,West Indian Province,Total Nitrogen (mg N/L)
7630,16654,FL,6/10/2010,0.04,Tampa Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Nitrogen (mg N/L)
7631,16655,MI,6/21/2010,1.91,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7632,16655,MI,6/21/2010,0.194,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7633,16655,MI,6/21/2010,0.395,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7634,16655,MI,6/21/2010,0.006,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7635,16655,MI,6/21/2010,0.2,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7636,16655,MI,6/21/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7637,16655,MI,6/21/2010,0.006,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7638,16656,MI,6/22/2010,0.39,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7639,16656,MI,6/22/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7640,16656,MI,6/22/2010,0.009,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7641,16656,MI,6/22/2010,0.261,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7642,16656,MI,6/22/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7643,16656,MI,6/22/2010,0.339375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7644,16656,MI,6/22/2010,0.27,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7645,16657,MI,6/14/2010,1.6,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7646,16657,MI,6/14/2010,0.278,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7647,16657,MI,6/14/2010,0.013,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7648,16657,MI,6/14/2010,0.4,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7649,16657,MI,6/14/2010,0.265,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7650,16657,MI,6/14/2010,0.00862125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7651,16657,MI,6/14/2010,0.008,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7652,16658,MI,6/18/2010,0.84,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7653,16658,MI,6/18/2010,0.008,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7654,16658,MI,6/18/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7655,16658,MI,6/18/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7656,16658,MI,6/18/2010,0.3975,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7657,16658,MI,6/18/2010,0.271,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7658,16658,MI,6/18/2010,0.263,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7659,16668,MI,6/1/2010,0.63,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7660,16668,MI,6/1/2010,0.209,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7661,16668,MI,6/1/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7662,16668,MI,6/1/2010,0.004,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7663,16668,MI,6/1/2010,0.213,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7664,16668,MI,6/1/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7665,16668,MI,6/1/2010,0.295,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7666,16669,MI,6/1/2010,1.15,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7667,16669,MI,6/1/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7668,16669,MI,6/1/2010,0.31125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7669,16669,MI,6/1/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7670,16669,MI,6/1/2010,0.222,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7671,16669,MI,6/1/2010,0.222,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7672,16669,MI,6/1/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7673,16671,MI,6/6/2010,0.22,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7674,16671,MI,6/6/2010,0.01,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7675,16671,MI,6/6/2010,0.202,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7676,16671,MI,6/6/2010,0.003,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7677,16671,MI,6/6/2010,0.00406125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7678,16671,MI,6/6/2010,0.212,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7679,16671,MI,6/6/2010,0.3,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7680,16672,MI,6/5/2010,0.53,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7681,16672,MI,6/5/2010,0.003,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7682,16672,MI,6/5/2010,0.31375,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7683,16672,MI,6/5/2010,0.234,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7684,16672,MI,6/5/2010,0.003,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7685,16672,MI,6/5/2010,0.231,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7686,16672,MI,6/5/2010,0.00312375,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7687,16673,MI,6/3/2010,0.19,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7688,16673,MI,6/3/2010,0.211,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7689,16673,MI,6/3/2010,0.30125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7690,16673,MI,6/3/2010,0.002885,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7691,16673,MI,6/3/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7692,16673,MI,6/3/2010,0.204,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7693,16673,MI,6/3/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7694,16674,MI,6/5/2010,1.07,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7695,16674,MI,6/5/2010,0.122,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7696,16674,MI,6/5/2010,0.27,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7697,16674,MI,6/5/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7698,16674,MI,6/5/2010,0.006465,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7699,16674,MI,6/5/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7700,16674,MI,6/5/2010,0.115,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7701,16675,MI,6/3/2010,0.55,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7702,16675,MI,6/3/2010,0.111,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7703,16675,MI,6/3/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7704,16675,MI,6/3/2010,0.106,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7705,16675,MI,6/3/2010,0.25375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7706,16675,MI,6/3/2010,0.00385875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7707,16675,MI,6/3/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7708,16676,MI,6/4/2010,1.09,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7709,16676,MI,6/4/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7710,16676,MI,6/4/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7711,16676,MI,6/4/2010,0.0045325,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7712,16676,MI,6/4/2010,0.28875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7713,16676,MI,6/4/2010,0.143,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7714,16676,MI,6/4/2010,0.139,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7715,16677,MI,6/2/2010,0.24,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7716,16677,MI,6/2/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7717,16677,MI,6/2/2010,0.3125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7718,16677,MI,6/2/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7719,16677,MI,6/2/2010,0.16,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7720,16677,MI,6/2/2010,0.157,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7721,16677,MI,6/2/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7722,16678,MI,6/2/2010,1.14,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7723,16678,MI,6/2/2010,0.134,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7724,16678,MI,6/2/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7725,16678,MI,6/2/2010,0.26375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7726,16678,MI,6/2/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7727,16678,MI,6/2/2010,0.131,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7728,16678,MI,6/2/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7729,16679,MI,6/11/2010,1.01,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7730,16679,MI,6/11/2010,0.345,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7731,16679,MI,6/11/2010,0.344,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7732,16679,MI,6/11/2010,0.36,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7733,16679,MI,6/11/2010,0.005,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7734,16679,MI,6/11/2010,0.001,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7735,16679,MI,6/11/2010,0.0,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7736,16680,MI,6/16/2010,4.24,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7737,16680,MI,6/16/2010,0.216,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7738,16680,MI,6/16/2010,0.38875,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7739,16680,MI,6/16/2010,0.007,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7740,16680,MI,6/16/2010,0.00714125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7741,16680,MI,6/16/2010,0.22,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7742,16680,MI,6/16/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7743,16681,MI,6/7/2010,0.79,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7744,16681,MI,6/7/2010,0.0,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7745,16681,MI,6/7/2010,0.004535,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7746,16681,MI,6/7/2010,0.345,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7747,16681,MI,6/7/2010,0.37125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7748,16681,MI,6/7/2010,0.345,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7749,16681,MI,6/7/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7750,16682,MI,6/8/2010,0.79,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7751,16682,MI,6/8/2010,0.0046025,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7752,16682,MI,6/8/2010,0.005,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7753,16682,MI,6/8/2010,0.347,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7754,16682,MI,6/8/2010,0.35875,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7755,16682,MI,6/8/2010,0.346,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7756,16682,MI,6/8/2010,0.001,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7757,16683,MI,6/10/2010,0.87,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7758,16683,MI,6/10/2010,0.348,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
